100021	亚里安 剧场版
87740	暴力街区
107964	宠物小精灵之路基亚爆诞 剧场版
78017	无间道2
88778	男孩们回来了
91085	翼神传说之多元变奏曲
99277	巴黎圣母院
83407	面纱
85711	出世入世
95695	卡森家的“新人”
71376	诺曼底登陆日
72409	残破
82395	精英部队1
82651	夏夜的微笑
82140	家庭凶杀案1
100316	奥利弗
97757	不和
81890	花外流莺
88546	西班牙公寓
79332	白丝带
90855	希特勒的男孩
90600	在屋顶上流浪
79339	白雪公主 美国版
85740	枕边细语
101613	追忆童年往事
77807	方糖
101615	维洛妮卡佛丝
102639	情迷高跟鞋
84977	睡不着
90098	布吉怪人
91895	与女人们的对话
71165	幽灵马车
82434	乡村女教师
100871	阿修罗 日本版
82441	禁忌的女人
86028	茗记
78861	午夜之爱
96525	小孩不笨
90896	我们需要性
95249	第十二夜 英国版
85014	死无葬身之地
90902	惊恐小镇
77593	男人四十
86301	的士速递1
88094	弓
78368	乱世三人行
77347	枪王
82470	宪兵情缘
89127	守法公民
93736	中国合伙人
96298	我的父亲罗穆卢斯
88620	无常
86062	七对佳偶
94002	崩溃边缘的女人
77621	双旗镇刀客
89398	爱再来一次
87607	爱久弥新
77368	家有喜事
96569	深夜止步
77626	弗朗克·里瓦
83515	缅甸的竖琴
83516	我的野蛮女友
88381	僵尸肖恩
106813	天地无用！IN LOVE
87358	星守之犬
89151	人生不再重来
106047	三十六小时谍报战
82752	控制 2007版
87362	谍影行动
74309	拉合尔茶馆的陌生人
87879	大篷车
107079	决战奥斯特里兹
95304	大头仔
106057	听说桐岛要退部
86091	三十九级台阶
88653	美错
79950	城市广场
83023	两极天使
81239	复活岛
84311	人熊传奇
89945	钱不够用 第2部
104025	了不起的赞比尼
88412	下一站，说爱你
101212	出租男孩
80225	成功的滋味
78434	危情三日
83810	未知死亡
77670	叽哩咕历险记
77161	国产凌凌漆
87401	花田错
80748	第十二夜
74093	蜡笔小新之电击!猪之蹄大作战 剧场版
77677	大刺客
88941	热带疾病
82798	老人与海
78959	变节之潜罪犯
81775	刑事法庭
94063	张飞审瓜
88689	麦兜之菠萝油王子
79986	忏情恨
82036	江湖侠侣
87925	第五元素
92533	有关时间旅行的热门问题
107639	哆啦A梦之大雄的发条都市冒险记 剧场版
77948	十二夜
96380	青楼姊妹花
84094	青春儿女
79489	重返艳阳天
99714	雪野求生
102018	撒旦一击
105605	简爱
97671	蔑视
83595	我的老师
82829	魁拔1：十万火急
84877	随风而逝
83343	梦 瑞典版
82322	小飞象
91282	狗狗心事
99987	哆啦A梦之大雄的太阳王传说 剧场版
79764	跛豪
93332	科学睡眠
85910	卡门 法国版
90008	一个烂赌的传说
77726	触不到的恋人 韩版
78494	征婚启事 台湾版
105886	心火
91809	传教士
103080	的士速递2
83625	母与子
77994	天涯海角 港版
77228	玻璃之城
81836	皇家婚礼 美国版
77232	十二夜
97713	暴劫梨花
97714	暴走异客
77751	实尾岛
74684	飘在水上的足球场
77251	天涯海角
80580	樱桃的滋味
83653	幕末太阳传
84679	神枪游侠 1955版
72392	伊斯特·康
104648	抗暴英雄
90827	裂缝
85964	老来俏
107983	后会有期
87248	流浪狗
94676	下妻物语
100309	地下通道
72921	小飞象
89818	你想要的一切
72667	特殊交易
90587	速成沼泽
95709	肚子
77286	自梳
78312	我的父亲，罗穆卢斯
81387	孤星血泪 1946版
88048	异形1
92402	破碎之花
84981	睡美人 1959美国版
90870	丑闻笔记
94712	夜幕下的物语
77306	立春
90876	末代独裁
103422	布尔什维克的虚弱
94720	烟飞烟灭
81410	血枪富士
78595	战略特勤组
82691	坎大哈 俄罗斯版
77317	有话好好说
79365	紫日
84742	声音和愤怒
79624	笔下求生
77330	牛虻
77331	孔雀
78102	双城故事
85787	劳拉·蒙特斯
71709	伊莱克特拉，我的爱
86046	遗忘的心
85791	贼博士
84000	骑兵队
86050	一个明星的诞生 1950版
75299	银行舞蹈
92199	呼啸山庄
104487	老爸的烦恼
98344	神圣车行
88617	我家乐翻天
80171	大鼻子情圣
81963	季节变幻
102957	水中漫步
101424	大提琴之恋
77369	恋爱课程
85561	最后一班地铁
99900	圣殇
77885	旋风小子
95039	辛巴达七航妖岛
82497	警察智斗外星人
93761	致命伤害
78148	天若有情1
80196	沉睡者
72517	两性奥秘
107589	人妖打擂台
79174	爱的世界
88137	伊丽莎白1
97865	玛丽公主 完整版
98123	花街时代
99923	家
102740	男人与狗
100952	小好、小麻、佐和子
78681	梦想奔驰
73050	大哥大2
79962	橙衣梦想
92251	巴蒂诺尔先生
72028	乔安娜
82527	九条命
85855	海报狂想曲
101727	机动警察3 剧场版
107615	谁的本领大
107617	花与树
88678	我是李小龙
92774	勒阿弗尔
72809	哆啦A梦之机关车大爆走 剧场版
77421	夏日插曲
96625	堕落少女日记
98161	棒球之爱
107633	城市猎人之秘密任务
81524	广岛之恋
107636	哆啦A梦之大雄与翼之勇者 剧场版
87928	拳霸1
77179	集结号
85886	假日
77185	大腕
88197	环游地球八十天
88709	梅子鸡之味
81800	红手古比
95628	大哥大2
77197	赌神1
82061	小鬼开球
89999	死亡终点站
78736	九岁人生
84113	青木瓜之味
99729	我们现在去哪儿
84885	淑女伊芙
97942	未来世界之本德的游戏
72599	观光者
84375	天网 香港版
80280	刺马
87450	五毒
92571	哆啦A梦之大雄的南海大冒险
105371	犬夜叉2：镜中的梦幻城 剧场版
77469	玛戈皇后
94111	冰上遇险
76704	我们的交换日记
79776	不见不散
97696	第二滴血
99744	推定有罪
106658	偷窥狂
78756	地久天长
80036	处刑的房间
90788	俄罗斯方舟
82086	小白兔
96934	玫瑰之名
77486	白蛇传
80558	英雄血
81584	修女传
82353	借来的情感
91827	弃宝之岛：遥与魔法镜
82869	蓝宇
85941	老黄狗
91574	每个人都有他自己的电影
86456	柳堡的故事
100794	隐秘而伟大
77757	密阳
85951	龙凤配
104386	三十九级台阶 唐·夏普版
77252	飞一般爱情小说
85701	搭车
88519	开罗时间
78792	脏舞
92363	看不见的世界
106699	同窗的爱
88526	看得见风景的房间
91088	野蛮比尔
101328	鮀·恋
82385	香笺泪
79826	超级双雄
77267	黄河谣
104147	真爱未了情
77270	太阳照常升起
86744	旋律
96220	晚安,好运
93149	白光
85983	美丽拳王
82400	金玉满堂
100065	北斗神拳之拉奥传殉爱之章 剧场版
85732	都灵之马
93412	最后的绞刑师
88549	蓝色情人节
99813	利迪策大屠杀
106474	爱丽斯梦游仙境
97259	幸运卢克之西游冒险记
91372	晚餐游戏
83184	洛丽塔
80626	地久天长
77812	我脑中的橡皮擦
79351	紫金镖
86010	娜娜1
85755	断箭
99838	完美对垒
80388	大决赛
90116	彩虹艳尽半边天
106244	巴黎浮世绘
96005	人再囧途之泰囧
93709	拯救首相
83470	我们不再陌生
82191	江湖浪子
80657	意大利的旅行
77587	仙境之桥
89365	偷香
97047	伊甸园 德国版
80920	一公升眼泪
81947	极恶非道
100123	迪亚戈
72732	蓝鸟
98844	我要活下去
74526	幽灵公主
101150	完美计划
81442	鬼影 泰国版
97058	无处藏身 美版
93476	成长教育
96293	我的爱
77351	宋家皇朝
82984	武蔵野夫人
81962	黄昏之恋
107563	白雪公主斗牛记
74028	蜡笔小新之呼风唤雨！会唱歌的屁股炸弹
105260	非强力春药
89389	金赛性学教授
107821	全球变化最快的地方
88623	烈火战车
90415	格巴维察
107823	棒球英豪大学篇
107569	绝代艳后
102200	我不是坏女孩
88633	林肯律师
84795	太阳浴血记
91966	十三刺客
78913	维纳斯与足球
94276	蝇王
104772	黑蝴蝶之家
84550	少林三十六房
75592	蚁蛉
90440	生命的起源
93264	测不准原理
96592	毒药与老妇
91473	割腕者的天堂
85586	啄木鸟和雨
90450	蓝莓之夜
99155	维纳斯与足球
73044	同志大游行
104276	蜡笔小新之呼唤传说！跳吧！朋友！ 剧场版
86613	我的哥哥
102485	一九八四
106069	小偷
77142	叶问1
78680	窃听风云2
83544	奶奶强盗团
96346	我行我素
81761	亨利五世
93025	哈里·布朗
79458	住在十字架里的母亲
80483	盗贼公路
92771	四头狮子
97893	天堂病毒
80487	永不消逝的电波
85866	黑夜过后
78443	毒品网络
87915	戴珍珠耳环的少女
77164	放逐
96622	对不起,谢谢你
78450	每当变幻时
93043	米芽米咕人
86132	石中剑
100212	布雷斯塔警长传奇
79222	暗箭
96375	无路可退
78968	决战要塞
103291	亨利五世
77437	奇迹世界
79742	冰原快跑人
82302	加油站袭击案
77184	天下无贼
78721	巴黎夜未眠
89985	前任
107652	神奇宝贝之雪拉比的超越时空遭遇 剧场版
80264	初恋红豆冰
82824	雷霆战将
81036	风筝
81293	羊城暗哨
80016	预言者
91538	东部战线1944
96914	歌舞大王齐格菲
85651	不良
92819	与安娜的四个夜晚
78484	第36个故事
83860	棋王
104855	教会
95384	夏日时光
79257	最后的旅程
84891	苏吉贝尔东(上)
92829	阴阳师1
77473	年年有今日
80545	黛绿年华 港版
85154	光荣岁月
87972	印度往事
89509	裙角飞扬的日子
94630	野芦苇
87464	瀛台泣血
80298	欲海惊魂
80045	玉女神驹
85934	联邦调查局
88750	猫在巴黎
78768	欲盖弥彰
93104	工厂女孩
100784	宝莱坞舞林争霸
86705	英雄虎胆
77490	大决斗
77747	亲切的金子 韩版
85939	老处女与毒药
84406	三骑士
104630	亚马逊深渊
88247	憨豆的黄金周
100023	Yes!光之美少女5GoGo!之糖果王国的快乐生日 剧场版
85944	猎头游戏
99000	吃亏是福
107704	我是杀人犯
93114	染血将军的凯旋
89531	摇摆
91069	纽约，我爱你
100029	蜡笔小新2：布里布里王国的宝藏 剧场版
84414	天堂病毒(上)
85694	大无畏
88768	铁娘子
99265	妙笔生花
72130	魔诫坟场
72390	巴伐利亚梦之旅
89542	蜂蜜
100296	香江花月夜
77513	万花迎春
87754	原样复制
97994	纸飞鸟
78027	叶问1
91595	哆啦A梦之大雄的宇宙漂流记 剧场版
79564	咒怨1 日版
